user_id,review_id,text,date,stars,useful,funny,target,sentiment_score,rule1_threshold,rule5_threshold,rule2_threshold,rule4_threshold,similarity_score,rule6_threshold,rule3_threshold
OJorsQjotS1dIv--IVifCA,9evUgI0xxrm-EO-R8wkXKw,"I've been passing by this restaurant frequently ever since it opened and I have always been curious to see how it was.  I'm glad I finally have!\n\nDecor - really spacious & nicely decorated.  nice restaurant/bar atmosphere especially with the live music - cool vibe.\n\nFood - For appetizers, we tried the oysters, the sausage flat bread, & crab cakes.  The oysters were large and juicy but didn't have much flavor to it.  The sausage flatbread had good toppings but we felt that the bread should have been crisper & less soggy.  Crab cakes were delicious!  The kettle chip crust on the crab cake was so good!  For entrees, we had the salmon & fried chicken.  Fried chicken had hints of old bay seasoning infused into it.\n\nOverall, I really like the atmosphere of the place & will definitely come back.  I want to try the drinks next time!  The waiter also told us that they are changing the menus so they have more of a ""southern"" touch to their foods.  Some of those new additions are the catfish & fried chicken.",2011-10-16 03:43:26,4,2,0,genuine,0.1542980828695115,1,0,1,1,1.0,1,1
OJorsQjotS1dIv--IVifCA,ketvD0sprvx6PeUkFBwbrg,"Rainy Sunday & I didn't feel like venturing far for brunch so we stopped by to try Twisted Tail again.\n\nIt was empty (prob due to the rain) but their brunch menu has a nice selection.  There are usual choices like pancakes but they also offer their specialties like crawfish mac n cheese, crab cake sandwich, buttermilk chicken...\n\nI had the breakfast burrito (eggs, bacon, pulled pork with sweet/tomato-y sauce).  It was ordinary to me & not much better than one I could find at a deli.  My bf ordered the steak & eggs -- very disappointed.  The steak was very dry with no accompanying sauce & the eggs sunny side up were slightly off.  Err...I liked the fries though!\n\nOkay & overpriced food but I would only come back when there's no where left to go.  They do draw quite the crowd for their live music.  Also -- free buffet on Wed nights if you eat at the bar!!",2012-04-23 22:37:07,3,2,0,genuine,-0.0377629233511586,0,0,1,1,1.0,1,1
KxrKVxdXGkfMJ9XwJZzoLQ,T7aHSjjs4WXIXSAkql_2XA,"Very very impressed by my stay at Best Western. Although this was the most I have ever paid to stay at a Best Western, this is also the nicest Best Western that I have been too. The rooms had a very big layout, there was complimentary bottled water and fruit. I was on the bottom floor so my door faced the parking lot, and the sliding glass door faced the pool. The pool area was well maintained, the grass was healthy, and lots of beautiful plants. The only unusual thing about the hotel was the windows in the bathroom. The windows were high so people could not see in, but they were slated glass so you could hear everything outside. Although this is on the opposite side of downtown, I would stay here again if the price was right.",2013-04-11 18:37:32,4,0,0,genuine,0.3775396825396825,1,0,0,1,1.0,1,1
KxrKVxdXGkfMJ9XwJZzoLQ,D-UWFAbC7ekYEGl5ZbRbYg,"My neighbor and I were starving after exploring the French Market and decided to stop here b/c it was rather empty so we assumed we would be able to get food fast.\n\nThe service here is horrible.  The wait staff is slow, the food takes forever to come out, and the prices aren't that good.  I have never had to wait so long for a BLT...such a basic sandwich to make.   Plus it was 11am when we were eating, not a major meal time, I would hate to see how long it would take to get your food when it's actually busy.  Thus I would recommend avoiding this place at all costs.",2009-10-07 20:27:00,1,4,0,genuine,-0.0859375,0,1,0,1,1.0,1,1
KxrKVxdXGkfMJ9XwJZzoLQ,0vQb6dOe4FxfGLV7WpyD1Q,"Amazing warm chocolate nut cookie when you check in, and they gave me another when we left. Super comfy bed, I wanted to go out and buy one for my house. I loved the Crabtree Evelyn bath products. Great location downtown, there was a subway stop directly outside the hotel. The only other strange thing was that our room was located by the ice machine, I have never heard such a loud machine. It sounded like a glass table was crashing outside our room every half hour. Overall great location/hotel/room but no free wifi, so minus 1 star!",2014-07-11 17:27:15,4,0,0,genuine,0.1814814814814814,1,0,0,1,1.0,1,1
VHdY6oG2JPVNjihWhOooAQ,1wNngksWJJ4kCbAExIc3rw,"I couldn't have been more excited to stumble upon this darling wonderland on our humid explorative trek around Nashville.\n\nI felt like we were experiencing a sliver of San Francisco at Kellie's healthy delectable oasis. I especially appreciated all of the gluten free options on her menu. I don't have a gluten allergy, but i always find myself having an easier time digesting things, when things happen to be gluten free.\n\nOur first meal here we had the  Mediterranean Vegetarian Sandwich (sans feta cheese) on fresh Gluten free bread - consisting of eggplant, roasted red pepper, sun dried tomato, and freshly made pesto, and the Spinach Salad (sans feta cheese) consisting of spinach, dried cranberries, sliced almonds & balsamic vinaigrette. Kellie even went out of her way to replace the feta cheese with some additional vegetables like tomatoes and cucumbers. Both were excellent, reasonably priced at $6.00-$7.00 and you could taste the love embedded in each. We washed down both with A Matter of Taste's cold refreshing fruit tea.\n\nWe were so impressed with our experience at A Matter of Taste that we decided to venture out here again the following day. We decided to try their regularly rotating lunch specials. We went with the Pumpkin Brittle and Watermelon adorned salad, as well as their Fish Tacos. The salad was outstanding. A Matter of Taste makes their own salad dressing and you could tell. The fish tacos were also very flavorful. \n\nA Matter of Taste's eating area is intimate, but if you take a look in the back you can see their sprawling immaculate kitchen where all of the magic happens.\n\nIf you're looking for quality and healthy food for reasonable prices - A Matter of Taste is outstanding. I recommend them wholeheartedly. My only regret is not sampling one of their gluten free desserts - ranging from moist looking cupcakes to large rockin' cookies.\n\nTrust.",2011-06-16 22:19:05,5,14,3,genuine,0.271580298786181,1,1,1,1,1.0,1,1
VHdY6oG2JPVNjihWhOooAQ,yHONdUvMDxaRivVOb3icfQ,"Bliss.\n\nAbsolute bliss.\n\nThanks to Katie B's gushing recommendation - we joined her, Farrah A, and Tomas R at Bacchanal for the most delightful afternoon - full of chilled rosé, stunning cheese plates, and beautiful music. \n\nSitting in the comforts of the shade beneath elegant overhanging trees - while beaming faces - enjoyed the enclosed oasis of fantastic wine and wonderful company - I felt abundantly thankful.\n\nBacchanal is worth the Uber ride. It's non-pretentious, full of great vibes, and it's always graced by lulling live music.\n\nI recommend coming on the earlier side- since I've heard it does get busier later on in the early evening. But definitely don't sleep on this New Orleans gem. You could easily spend all day here.\n\nTrust.",2019-05-10 20:54:28,5,27,12,genuine,0.4228030303030302,1,1,0,1,1.0,1,1
eqS5lpxVMEzS_xaGP8NW_w,jNl69JzcH5_FrKSzhIYYfg,"Visiting from out of town and looking for a unique cafe for breakfast and to do some computer work, I happened upon this gem (with Yelp's help).  Warm, welcoming atmosphere and employees and great food.",2012-02-09 19:45:03,5,0,0,genuine,0.5916666666666667,1,0,0,1,1.0,1,1
eqS5lpxVMEzS_xaGP8NW_w,wQL0g7avI9r_GHLtFxr9Dg,"I wish I had looked at these reviews before bringing my car to the Collision Repair center for service.  After leaving my car there for one week, I received it back with only half of the work done.  There evidently was a dispute over what the repair center and what my insurance company were supposed to do, and it does appear that my insurance company bears some responsibility.  My primary concern is that when I spoke directly with the person at reception about having the repairs done, she neglected to tell me that there was a problem and that she needed additional information. Instead she told me everything was all set. I think she was overwhelmed and just wanted to move on to the next waiting person.  A week later, after having been told the car was completely repaired, I went to pick it up to find only half the work done - and, had to find this out myself.  No one at the repair service told me that they only did one part of the repair.  Poor, expensive, assembly-line service is what you will get at this place.\n\nReview Update:\nAs Shawn at Don Brown mentioned, after posting this review, I was immediately contacted by Pam in Customer Service.  Everything Shawn said is correct.  Pam handled things very professionally and discussed concrete ways they will implement to make the service experience more helpful and supportive of the customer.  I appreciated her call and realized that I had I requested to speak with her or someone in the Customer Service area, much of yesterday's frustration could have been alleviated.  Lesson learned.",2013-01-23 15:01:53,3,1,0,genuine,0.0694202898550724,0,0,1,1,1.0,1,1
zx2NykkcJd1vdOgoS_ZhjQ,zpZUt2AkQTdgxK1aM2sQRQ,"This place is legit!! The oyster pancake was just like the ones I had when I was staying in Taipei.  All the food was amazing! I highly advise anyone and everyone to come here.  Service was fast even with a packed house, the food came out quick and almost all at once.  For good fresh food in the down town area come here!!",2015-01-11 04:20:02,5,0,0,genuine,0.3143253968253968,1,0,0,1,1.0,1,1
zx2NykkcJd1vdOgoS_ZhjQ,3pmkZN5THpVPzxFzqaFKqA,"So came here with a group after a long weekend looking for pho after partying, sadly it was not the pho we needed.  Compared to other pho spots the bowls were small, prices high, broth bland, tendon undercooked, no fish sauce, tea was an extra fee, the combo came with 1/2 a beef ball!!!! Add to this it took about 30 minutes to get all this to arrive at our table.",2014-12-29 00:54:23,1,2,0,fake,-0.1330952380952381,0,0,0,1,1.0,1,1
MRQL87mqMrLgLBNYE97ahg,WEDVK-C3i1ProyMc65j4cA,"We were heading to the Indy Fringe theater for a show on Tuesday and stopped down for a quick bite to eat before. What a great choice by my friend (and former student. We taught her well!).\n\nA cute little patio and great English-style tables inside. The servers were quite kind. Our drinks were filled always. \n\nThe food was so-so although for a pub, the menu is pretty robust. \n\nDefinitely going to be on my places to hang out when I'm looking to hang out at places.",2010-09-15 02:56:25,4,1,0,genuine,0.3340277777777777,1,0,0,1,1.0,1,1
MRQL87mqMrLgLBNYE97ahg,C675x7m1NYEcBq4NYZvZfQ,"This was the first stop on my South and Southwest camping trip. I specifically chose the KOA because I knew I could mess things up and they would be helpful.\n\nIndeed they were. (Even as I set up my tent in the torrential rains that hit.) The facilities were first rate: clean showers, bathrooms, and a great little kitchen and washing machine area for those funky clothes days.\n\nIt's KOA: so you know there were about a billionty things for kids to do. The best part: directly across from Opryland. If you don't get why that's the best part...put down the computer, back away, and then run.\n\nIt's a bit out of the way for my trail running -- about 20 miles -- but definitely worth the stay.\n\nThe only annoyance: the campground lights sit along the tent grounds, which means there is a stream of light that you need to block out with the rainfly, even when it's not raining.",2011-06-08 15:49:43,5,5,0,genuine,0.2820436507936508,1,1,1,1,1.0,1,1
MRQL87mqMrLgLBNYE97ahg,Za7TbR8zw2m5MRSITxenqQ,"In the last few months, I've randomly met some friends. While they didn't know each other, I thought they'd all get along smashingly. So we decided to meet at The Wellington.\n\n(To avoid suspense, the night was great!)\n\nMy friend and I couldn't find the entrance for the pub. It's connected to The Corner Wine Bar. You can either enter through the main seating area for that place OR you can go around the corner, through the little side door. Sounds easy. It's really not.\n\nOnce you're in, though, The Wellington is a cool place. The bartender came to the back and served us. I'm not sure if that's normal when it's busy (I suspect not), but she was amazingly cool to us.\n\nThe only down side to this place: it's smoky as hell. I hate to be the douchey ex-smoker, but alas, I am exactly that. The room is so small that the smoke permeates everything. Be ready for that.\n\nOtherwise: totally chilled out place, to paraphrase David Brent.",2010-09-23 02:01:54,4,2,0,genuine,-0.0303661616161616,1,0,1,1,1.0,1,1
MRQL87mqMrLgLBNYE97ahg,aTV0dCWb7iyWijj4H_z7BA,"I'm a coffee shop junkie so stumbling across this place in the morning before I headed to the airport was fun. \n\nI didn't check out the Wiki (I'm told there is Wifi), but the handful of people on their computers suggests that it exists :) The espresso was good. Always a bonus. It's hard to get a solid cup of coffee.\n\nThe barista was a bit over-caffeinated, but these things happen.\n\nI can't wait to head back, hole up for a bit, and see what working in this place is like. It wasn't very crowded during the day, for sure.",2011-05-22 16:27:57,4,0,0,genuine,0.2385416666666666,1,0,0,1,1.0,1,1
YJ6S9R50pE0FsSDn3Z8j2g,HjAAhCBx_UGqFyIqVwOb0g,"I love this hotel.  I was there there last weekend, and last month... at their restaurant to scope the whole place out for an upcoming event/intimate meeting. I usually do Hotel Monteleone  but Aces popped out to me because of their hipster feel (which is exactly what I've been looking for!).  Room was cool and was barely able to strum some chords on an acoustic guitar but reminiscent of my earlier years. Loved the menu at their restaurant and... absolutely loved ""Church"".   His service, quick wit and charm made my colleagues and I's evening at the bar. And while our servers have always been great at Aces, Church was the one who made us feel at home and welcomed. He was a quick friend to us. Not pretentious. I went up to the bar, asked for something unusual and he went out of his way more than expected. We wound up staying longer because of him. Talk about CX when we are writing about a white paper on customer experience. I would definitely use Aces for an upcoming event as long as Church was there making sure things happen. He is a gem and so is Aces. Thank you",2017-01-19 04:53:33,4,0,0,genuine,0.2469202898550725,1,0,1,1,1.0,1,1
YJ6S9R50pE0FsSDn3Z8j2g,URj6Ex6IdkrNvKxJXb5a0g,"Super disappointed. Came back to possibly host a banker event at Ace and found out that they had let their best person, "" Church"" go. This Gen Z manager was so full of their ego they totally missed what good customer service is all about. Not listening to my needs. Expecting me to bed over backwards. Whatever. If anyone knows where ""Church"" went or where I can find exceptional service, please DM me. It never ceases to amaze me how much egos get in the way. I am so disappointed in Ace's poor decisions as management has no clue. \n\nCan I give them less than one star?",2017-11-17 03:48:29,1,1,0,fake,0.091025641025641,0,0,0,1,1.0,1,1
YJ6S9R50pE0FsSDn3Z8j2g,rESPPk7TJyEN3hNtO2tuig,"Love Flanagans!\n\nSome of the beat bar food. Great crowd.  Fun to have the ghost tours for those of us outsiders.  And....the couple of times I've been there I've had a serious crush on the bartender, Church.  \n\nNot a place to miss if you're living in or visiting NOLA.",2011-12-24 02:25:55,4,1,0,genuine,0.3166666666666667,1,0,0,1,1.0,1,1
ov9G-Mn1XGFp6m8sFEmEng,OUjCeqgXhtFoYF4Bt_pQzw,"Philadelphia is gritty, from the surroundings to the people. Phillies are dedicated fans and it defiantly showed. They came out hours before the game and sat in the rain til it started. We watched the Phillies vs the Washington Nationals on Monday, May 21st. It was funny routing for the Nationals the day before. We arrived over two hours early and they had already opened up a limited section of the park. We got a drink at Harry The K's the restaurant in left field named after Hall of Fame broadcaster Harry Kalas. You can sit and watch the full game there as long as you keep buying. We watched the Phillies batting practice and walked around the park as it opened. We had seats on the very top level (4 levels!) and it was high up there, still a great seat...but almost a touch of vertigo. The whole stadium felt huge. Capacity 43,651, but it felt like 50+\n\nThe video board in left field was so clear and massive, apparently it's the largest HD screen in the National League.  It also wouldn't be Philly without a replica Liberty Bell.  It ""rings"" and lights up after Philly home runs and wins. Unfortunately, we didn't see either. The Nats won. Another Philadelphia quirk is that their bullpens are in the outfield amongst the fans. When they first opened in 2004 the Phillies bullpen was closest to the fans and after Philly fans booed their own pitchers (these are the same fans that booed Santa Claus) they switched to have the visitors section closer for heckling.\n\nThe mascot always needs mentioning. Its rates high on my husbands list. The Phillie  Phanatic....a green beakish creature. The Phanatic has been named the best mascot before and he did not disappoint. He was absolutely hilarious. He came out with a full rain suit on when it began to sprinkle. He mimicked and danced with middle school cheerleaders. There are also videos of him traveling to the Galapagos Islands...his birthplace.\n\nAll in all, the stadium might not have a beautiful backdrop of the city, but it was still a beautiful park.  Its very open and you can see the game the entire time you walk around the park.  There were so many options for food (love the cheesesteakes!) and the craft beer was endless. You had to search for any macro beers if you wanted. We were highly impressed with the Philly beer scene.  Philly really was a passionate town about its sports, beer and food.",2012-06-28 15:05:57,4,0,1,genuine,0.2002700348432055,1,0,1,1,1.0,1,1
LbPkYMGmsu4snHkY-Ri1ww,N-Qd7l6ijtpHNYy4wPeULw,"Quick and super friendly. Emily was super helpful with our order. The burgers were cooked just right and our order of fries and onion rings were just the right amount of crisp. Overall, this was a great experience.",2014-09-10 01:17:01,5,0,0,genuine,0.3329365079365078,1,0,0,1,1.0,1,1
3xrb0LpbaJ24Pkdyd55U8Q,tvx8Qz_QSjmN3GDke6-4-A,Total jerks - completely rude to our large group and openly mocked us to our faces. We left immediately. I've never been so insulted - do not go here.,2016-04-16 06:06:59,1,2,1,fake,-0.0171428571428571,0,0,0,1,1.0,1,1
om5ZiponkpRqUNa3pVPiRg,Rq4S_o6QDE0awNq7WkuVxw,"I wasn't feeling well... and if I had my choice it would have been a matzo ball soup type of night. Or I may have just skipped dinner and gone straight to bed, but felt like I needed to eat something while pregnant. \n\nMy colleague and I opted for dinner at Wildflower Grill, conveniently located within the Matrix Hotel we were staying at. We made our way downstairs and were seated immediately (no reservations necessary on a Tues night).  \n\nBy no fault of Wildflower Grill, but thanks to my stuffed up nose, there wasn't much on the menu that sounded appealing, but I finally settled on a caesar salad. And of course I couldn't pass up on ordering the bread appetizer that so many yelpers raved about.  Both hit the spot, especially the very warm bread that practically melted in my mouth.\n\nI'm sure there's even better food on the menu that my bread and salad, but I""ll have to wait until my next trip to Edmonton when hopefully I'm feeling 100%.",2012-08-27 02:44:53,4,3,3,genuine,0.2856410256410256,1,1,1,1,1.0,1,1
om5ZiponkpRqUNa3pVPiRg,GAcXsSc10MdTDYsX-MUWiA,"Thank you Comcast Wall for keeping us entertained for 3 hrs while working the check-in table at the fabulous Yelp Spring Feastival. Fortunately, the Philadelphia yelpers are one cool bunch so getting bored wasn't a problem, but when have to sit at a table for 3 hrs staring at a wall of a building it's pretty awesome if there's a show occurring right on that wall.\n\nThis is one cool wall! You'd think I'd be sick of watching it after 3 hrs, but not so much the case (maybe just a bit dizzy).  I do still question the tourists I watched stare at the wall for several hrs at a time. Yes, it was a rainy day in Philly, but surely there's cooler stuff to do than spend a day staring at a wall even as awesome as this one.",2010-05-31 19:47:50,4,1,1,genuine,0.2776098901098901,1,0,0,1,1.0,1,1
om5ZiponkpRqUNa3pVPiRg,qhu19vcnn-D5toIprh1oBw,"Traveling with a bad cold is not fun...I was totally that person full of germs that I typically avoid on planes. Fortunately once I arrived in Edmonton (after passing my germs to everyone on the plane) the Matrix Hotel provided me with a clean spacious room and a comfortable bed so I could get a little bit of rest during my short trip.\n\nOverall, I liked this hotel and wouldn't definitely stay here again. My colleague and I were in town to do interviews and they have a nice lounge upstairs that was the perfect spot for them (and it helped that it was empty too). \n\nIt's also centrally located near lots of restaurants, shops and more...so there's no need to rent a car in what I believe is typically a driving city.\n\nThe restaurant downstairs was also solid if you happen to visit during one of Edmonton's infamous cold winters.",2012-08-24 04:23:07,4,4,3,genuine,0.0378968253968253,1,1,1,1,1.0,1,1
K7thO1n-vZ9PFYiC7nTR2w,KTiNrz_M5Olh_RDXCneWUQ,"3.50 stars.  \n\nGabby's wasn't open.  I knew that.  Neither was Rotier's.  But my handy Yelp app had assured me that Fido's was open.  Imagine the disappointment when I realized there was a very real possibility that no burgers would happen on this trip down to the Deep South.  Would I really have to wait two more weeks when I would find solace in East Texas?   \n\n""We can try Burger up,"" I mentioned.  \n\n""Why don't you just call them?"" hissed the appropriately nicknamed Viper.  \n\nTrue.  We didn't have to keep driving around aimlessly.  So I call Burger Up, and a very pleasant, sweet voice assures me they are indeed open.  \n\nViper: ""What was her name?  She sounded hot.""\n  \nMe: ""Paige.""\n\nViper: ""Yeah, she's definitely hot.  Have you ever met an unattractive Paige?""\n\nMe: ""Good point.  At least we have that going for us.""\n\nPaige was indeed attractive, but this review isn't about a photogenic individual who happens to work at Burger Up.  It's about what ended up being a visit to our fourth choice for burgers in Nashville.  \n\nBurger Up follows a national trend towards upscale burgers.  My particular order consisted of a medium rare patty served with aged cheddar, Benton's bacon (very good), and ketchup served on an artisan bun.  Basically, it was a gussied up bacon cheeseburger, but it was a rather tasty one.  My major complaint is that I wish the actual meat itself exhibited more flavor.  Having said that, the burger was cooked properly and the flavors worked well together.  I ordered some wilted spinach on the side (mediocre) and truffle fries.  Let's talk about those truffle fries for a bit.  I know more people are apparently into the sweet potato fries here, but I think they are missing the boat.  Burger Up's truffle tries have pleasant aroma, taste great, and are the perfect texture for soaking up oil.  If you are on a diet, it is true you should skip these delightful fries.  But if that were the case, why are you at a burger joint in the first place?  Seriously, if you get nothing else out of my review, please do yourself a favor and order the truffle fries.  \n\nBurger Up also boast an interesting beer menu with semi-obscure breweries from the Deep South included in the list.  I tried a pecan-infused amber from Mississippi - not bad.  I could imagine Burger Up could be a decent place to drink for a bit after eating.  \n\nIf I attended Vanderbilt, I would probably go here on a moderately frequent basis.  If you want a change from the dive bar hamburger, Burger Up is a decent change of pace.",2012-01-03 19:26:16,4,3,6,genuine,0.2297974537037036,1,1,1,1,1.0,1,1
K7thO1n-vZ9PFYiC7nTR2w,hf0LpZSsfqOW-7QULQpFuw,"3.50 stars.  I was told to go here for the shrimp and grillades (grits) and fried chicken, but I ended up loving the gumbo more than anything.  Located in Mid-City, Li'l Dizzy's is a cozy diner serving up an all you can eat breakfast/lunch consisting of fried chicken, trout, shrimp creole, rice & beans, grits, gumbo, omelettes made to order, fruit, and maybe a few other items as well.  It was all pretty standard until I reached the gumbo.  \n\nLi'l Dizzy's gumbo is heavenly.  They don't hold back on either the sausage or the seafood as you have generous cuts of andouille sausage and crab legs in the wonderfully thick dark brown soup.  They got the flavor so perfect I felt no need to add any tabasco to my order.  I'd definitely come back here for the gumbo.  \n\nOverall, you have plenty of options for breakfast/lunch in this city, and Li'l Dizzy's is a good one if you are in Mid-City.  It's a great option if you just want a cup of gumbo.",2016-05-27 13:36:39,4,3,3,genuine,0.0985294117647058,1,1,1,1,1.0,1,1
lRTLBbMLzDrnuAdEVSLrqA,dH-Ovj2-xR-spo21Ye0IZg,"Quality burgers for very reasonable prices. I am from California so I had no idea what to order and the cashier explained everything me. She was very helpful and and the end of our meal asked us how we liked our food. I ordered the bacon and cheese burger with mayo, tomato and lettuce. The meat is very tender and juicy. The fries are given in bags that are filled with them. I recommend this place as the best burger joint in Indianapolis metro area!  Cheers! Good eats!",2009-06-23 20:03:42,5,0,0,genuine,0.505,1,0,0,1,1.0,1,1
asAdx4Q3cAMykgPgtQt6cg,jZfbT0uF8Tk8kdl-5LL0qg,"i have been going here since 1996, and it gets better every time I go. There is just too much to list, and everything is good. If you are in St Petersburg do yourself a favor and stop by.  My favorite sandwich is the Hot Italian. I also like to grocery shop for pastas, meats, cheeses, beers, wines, bread, coffee, and deserts.",2013-09-11 05:26:37,5,3,0,genuine,0.3583333333333333,1,1,0,1,1.0,1,1
asAdx4Q3cAMykgPgtQt6cg,JAIBuchhJBJKXOJP3HuY2g,Great place for LP shopping even great for CDs. They have an archive about six blocks away.,2013-09-13 02:37:58,5,1,0,genuine,0.8,1,0,0,1,1.0,1,1
asAdx4Q3cAMykgPgtQt6cg,3O40iYSmjvlnLf5LWMAfFA,"Lots of pretty people, great drinks, and a great beer selection. The do also sell food, imaginative small plates. A little pricey, but worth it. Always a great place to people watch for pretty ladies.",2013-09-08 03:15:00,4,0,1,genuine,0.3736111111111111,1,0,0,1,1.0,1,1
asAdx4Q3cAMykgPgtQt6cg,1KPvlTTyZ93wlPZSK3A-Mw,I had a decent meal here. The prices were decent and the was great. Comfort soul food all the way. Definitely going back.,2014-01-09 08:19:11,4,2,0,genuine,0.2266666666666666,1,0,0,1,1.0,1,1
asAdx4Q3cAMykgPgtQt6cg,BqdmzLU5Vmy4p2UVeruHYQ,"Great service, great subs, and award winning cubans. The Chicago beef(Italian Beef) is the best in the area.",2013-08-08 04:21:46,4,1,0,genuine,0.775,1,0,0,1,1.0,1,1
asAdx4Q3cAMykgPgtQt6cg,A3MwahyECIlC7dNu9FBnAA,"This is their archive that holds many thousands of records. They have everything here from Edison cylinders, 78s,45s, and LPs. I can spend hours here. They bring in more vinyl every day. A lot of vinyl is sold over the internet and people come from all around the world to browse through the stacks. They will even let you listen to the record before you buy it. I have been going here since 96.",2014-01-09 08:13:53,5,1,0,genuine,0.5,1,0,0,1,1.0,1,1
asAdx4Q3cAMykgPgtQt6cg,7b9GMx9zMqt3KofJcMiKrw,"Simply the best European style beer bar in Tampa. On of the best curated beer selections around, served in the proper glassware. Superb selection of limited release micro brews. What Berns is to wine the Independent is to beer.  Add the great Cafe that has a pear and gouda panini you have a complete evening. Outside seating, cool vibe, cant get enough on this place when in Tampa.",2014-06-24 03:04:45,5,3,2,genuine,0.3214285714285714,1,1,0,1,1.0,1,1
asAdx4Q3cAMykgPgtQt6cg,xCG55c8t9pp-QT-a5Iaf6Q,"I like the food, the drinks and their wine and beer selections are great. I have been here three times and every time the service by the bartenders has been terrible. I have sat at the bar to watch bartenders walking by you like their wearing blinders. I was not there at a prime time maybe eight people sitting at the bar. The bartender seemed more interested in her conversation with her friend.  This is due to either poor training of the bartender or very poor attitude the bartender. Either one is unforgivable.  Let me help you, if a patron comes to the bar to get a drink and you're busy, acknowledge them so they know you saw them. Patrons will wait longer and be happier(tip better) if you at least acknowledge them. Even if you just make eye contact and tell them it will be just a minute. It's not hard. I wouldn't recommend this place, unless you enjoy being ignored or treated like a second-class citizen.",2015-01-15 07:23:09,1,2,0,fake,0.0292361111111111,0,0,1,0,1.0,1,1
asAdx4Q3cAMykgPgtQt6cg,A5yer44Oc83L7GS5QfvUSQ,"Bandit coffee is the next step in the evolution of the coffee scene in St Petersburg. The Slayer espresso machine, which is the perfect machine for single origin espressos. They are well equipped to deliver coffee in other forms, pour over,  cold brew, and good old American drip. Pushing five different single origin locally roasted coffees. They deliver without being pretentious or snotty. Minimalist, interior with lots of natural light from the glass wall at the front of the store. Trendy, hipster music and minimal to very little food. Great place to hang with friends for an after lunch coffee.",2016-03-06 18:24:23,4,3,0,genuine,0.1215773809523809,1,1,0,1,1.0,1,1
asAdx4Q3cAMykgPgtQt6cg,yzhLb--YP_HyMYynqo4Lqg,"Authentic Mexican food on the cheap. Nestled in the back of a Mexican grocery store. Great daily specials Pazole soup, gorditas, tortas, and great tacos on home made tortillas.  Not great ambiance but the food and the prices make up for it.",2013-07-25 20:17:48,4,1,0,genuine,0.2333333333333333,1,0,0,1,1.0,1,1
asAdx4Q3cAMykgPgtQt6cg,lMPml6v4MZToIM2moBiI8w,"I like this place, great ambience, great food, and reasonable prices. They make everything in house but the tortillas for the nachos. The interior is done really well, almost like an artist owns the place. The staff was excellent as well the service top notch. \n The only hang up I have with this place is really not the restaurant's fault. I went there for lunch and I pulled into the parking lot while talking on my cell phone on a business call(I know I shouldn't do that). While still on the phone I got out of the car and was greeted by someone wanting money. Since I didn't get off my phone and ignored him, he cursed at me so loudly the person on the phone asked where I was at. I made sure to sit inside where I could see my car out the glass block windows. I mentioned it to the staff. Then as I was leaving someone else came up looking for money. I just jumped in my car and drove off while receiving a glare because I didn't stick around to hear what I am sure was a great story of tragedy and need. This place is in a very rough side of town, which doesn't bother me. I would never let my girlfriend go here by herself, especially at night.",2014-08-21 19:23:21,4,0,0,genuine,0.3692857142857143,1,0,1,1,1.0,1,1
asAdx4Q3cAMykgPgtQt6cg,XQOpOVJsvZ0i2_O9tBMijA,The gold standard for ramen in St Pete. They also have Izakaya(think Japanese tapas) and yakitori(small skewers). Killer sake selection and a great mixed drink set up. Whether you just want a bowl of ramen or a full meal this is a great place.,2018-01-18 21:31:53,5,3,0,genuine,0.325,1,1,0,1,1.0,1,1
asAdx4Q3cAMykgPgtQt6cg,1cBOLo8QtTwu95yftOi6Ww,"Only someone who understands Cincinnati Chili will ""get"" this place. If not, they're know for a mild, uniquely spiced chili served on spaghetti with a mound of Cheddar cheese on top. It can be addictive so be careful. Start out with a regular way and work your way up.",2014-06-24 03:43:36,4,2,0,genuine,0.1583333333333333,1,0,0,1,1.0,1,1
asAdx4Q3cAMykgPgtQt6cg,4MHLTAeIQcd_si16ah-_9A,"Buddy Brew serves the best cup of coffee in Tampa. It's an artisanal micro roaster, and pure coffee house; it's all about the coffee, with simple food choices, some baked goods and poached eggs on toast. The seating is somewhat limited, however, and they have a wobbly table. They do have WiFi. Because they roast their own coffee, you have many choices of beans-- from their espresso roast to single origin roasts. A myriad of brewing methods include: dialed-in espresso, pour-overs, vacu-pots, aeropress, french press, iced and Chemex -- just  to name a few. Give the cortado a shot or try a single origin pour-over and find your bean. If you're looking for frapuccinos or caffeinated milkshakes, keep rolling down the street to Stardookies. However, if you are like me you'll drive past Stardookies and pay little more for a really good cup of coffee.",2013-01-22 03:29:55,5,0,0,genuine,0.1671296296296296,1,0,1,1,1.0,1,1
08VTr9hyJikxfimhk78jbg,4TuDAW6WRJ6WaIH3m0NbDQ,Great food and excellent happy hour. \nNeed to make a reservation but worth trying this restaurant for their seafood and Cajun food. \nI thought they had the best gumbo and jalapeño grits. \nThe size was a perfect portion. I'm going back for their burger which looked great and almost everyone ordered it. \n\nCustomer service was good . Couldn't really  tell who my server was but it seemed like everybody helped each other out in the restaurant so flagging down a random server didn't really matter they were happy to assist you.,2015-04-19 21:56:08,5,0,0,genuine,0.4546296296296296,1,0,0,1,1.0,1,1
